x,y,target
1.1000000000000028,-1.1999999999999993,6
1.2000000000000028,-1.1999999999999993,6
1.300000000000003,-1.1999999999999993,6
1.400000000000003,-1.1999999999999993,6
1.500000000000003,-1.1999999999999993,6
1.6000000000000032,-1.1999999999999993,6
1.7000000000000033,-1.1999999999999993,6
1.8000000000000034,-1.1999999999999993,6
1.9000000000000035,-1.1999999999999993,6
-2.0,-1.0999999999999992,3
-1.9,-1.0999999999999992,3
-1.7999999999999998,-1.0999999999999992,3
-1.6999999999999997,-1.0999999999999992,3
-1.5999999999999996,-1.0999999999999992,3
-1.4999999999999996,-1.0999999999999992,3
-1.3999999999999995,-1.0999999999999992,3
-1.2999999999999994,-1.0999999999999992,3
-1.1999999999999993,-1.0999999999999992,3
-1.0999999999999992,-1.0999999999999992,3
-0.9999999999999991,-1.0999999999999992,3
-0.899999999999999,-1.0999999999999992,3
-0.7999999999999989,-1.0999999999999992,3
-0.6999999999999988,-1.0999999999999992,3
-0.5999999999999988,-1.0999999999999992,3
-0.49999999999999867,-1.0999999999999992,3
-0.3999999999999986,-1.0999999999999992,6
-0.2999999999999985,-1.0999999999999992,6
-0.1999999999999984,-1.0999999999999992,6
-0.09999999999999831,-1.0999999999999992,6
1.7763568394002505e-15,-1.0999999999999992,6
0.10000000000000187,-1.0999999999999992,6
0.20000000000000195,-1.0999999999999992,6
0.30000000000000204,-1.0999999999999992,6
0.40000000000000213,-1.0999999999999992,6
0.5000000000000022,-1.0999999999999992,6
0.6000000000000023,-1.0999999999999992,6
0.7000000000000024,-1.0999999999999992,6
0.8000000000000025,-1.0999999999999992,6
0.9000000000000026,-1.0999999999999992,6
1.0000000000000027,-1.0999999999999992,6
1.1000000000000028,-1.0999999999999992,6
1.2000000000000028,-1.0999999999999992,6
1.300000000000003,-1.0999999999999992,6
1.400000000000003,-1.0999999999999992,6
1.500000000000003,-1.0999999999999992,6
1.6000000000000032,-1.0999999999999992,6
1.7000000000000033,-1.0999999999999992,6
1.8000000000000034,-1.0999999999999992,6
1.9000000000000035,-1.0999999999999992,6
-2.0,-0.9999999999999991,3
-1.9,-0.9999999999999991,3
-1.7999999999999998,-0.9999999999999991,3
-1.6999999999999997,-0.9999999999999991,3
-1.5999999999999996,-0.9999999999999991,3
-1.4999999999999996,-0.9999999999999991,3
-1.3999999999999995,-0.9999999999999991,3
-1.2999999999999994,-0.9999999999999991,3
-1.1999999999999993,-0.9999999999999991,3
-1.0999999999999992,-0.9999999999999991,3
-0.9999999999999991,-0.9999999999999991,3
-0.899999999999999,-0.9999999999999991,3
-0.7999999999999989,-0.9999999999999991,3
-0.6999999999999988,-0.9999999999999991,3
-0.5999999999999988,-0.9999999999999991,3
-0.49999999999999867,-0.9999999999999991,3
-0.3999999999999986,-0.9999999999999991,6
-0.2999999999999985,-0.9999999999999991,6
-0.1999999999999984,-0.9999999999999991,6
-0.09999999999999831,-0.9999999999999991,6
1.7763568394002505e-15,-0.9999999999999991,6
0.10000000000000187,-0.9999999999999991,6
0.20000000000000195,-0.9999999999999991,6
0.30000000000000204,-0.9999999999999991,6
0.40000000000000213,-0.9999999999999991,6
0.5000000000000022,-0.9999999999999991,6
0.6000000000000023,-0.9999999999999991,6
0.7000000000000024,-0.9999999999999991,6
0.8000000000000025,-0.9999999999999991,6
0.9000000000000026,-0.9999999999999991,6
1.0000000000000027,-0.9999999999999991,6
1.1000000000000028,-0.9999999999999991,6
1.2000000000000028,-0.9999999999999991,6
1.300000000000003,-0.9999999999999991,6
1.400000000000003,-0.9999999999999991,6
1.500000000000003,-0.9999999999999991,6
1.6000000000000032,-0.9999999999999991,6
1.7000000000000033,-0.9999999999999991,6
1.8000000000000034,-0.9999999999999991,6
1.9000000000000035,-0.9999999999999991,6
-2.0,-0.899999999999999,3
-1.9,-0.899999999999999,3
-1.7999999999999998,-0.899999999999999,3
-1.6999999999999997,-0.899999999999999,3
-1.5999999999999996,-0.899999999999999,3
-1.4999999999999996,-0.899999999999999,3
-1.3999999999999995,-0.899999999999999,3
-1.2999999999999994,-0.899999999999999,3
-1.1999999999999993,-0.899999999999999,3
-1.0999999999999992,-0.899999999999999,3
-0.9999999999999991,-0.899999999999999,3
-0.899999999999999,-0.899999999999999,3
-0.7999999999999989,-0.899999999999999,3
-0.6999999999999988,-0.899999999999999,3
-0.5999999999999988,-0.899999999999999,3
-0.49999999999999867,-0.899999999999999,6
-0.3999999999999986,-0.899999999999999,6
-0.2999999999999985,-0.899999999999999,6
-0.1999999999999984,-0.899999999999999,6
-0.09999999999999831,-0.899999999999999,6
1.7763568394002505e-15,-0.899999999999999,6
0.10000000000000187,-0.899999999999999,6
0.20000000000000195,-0.899999999999999,6
0.30000000000000204,-0.899999999999999,6
0.40000000000000213,-0.899999999999999,6
0.5000000000000022,-0.899999999999999,6
0.6000000000000023,-0.899999999999999,6
0.7000000000000024,-0.899999999999999,6
0.8000000000000025,-0.899999999999999,6
0.9000000000000026,-0.899999999999999,6
1.0000000000000027,-0.899999999999999,6
1.1000000000000028,-0.899999999999999,6
1.2000000000000028,-0.899999999999999,6
1.300000000000003,-0.899999999999999,6
1.400000000000003,-0.899999999999999,6
1.500000000000003,-0.899999999999999,6
1.6000000000000032,-0.899999999999999,6
1.7000000000000033,-0.899999999999999,6
1.8000000000000034,-0.899999999999999,6
1.9000000000000035,-0.899999999999999,6
-2.0,-0.7999999999999989,2
-1.9,-0.7999999999999989,2
-1.7999999999999998,-0.7999999999999989,2
-1.6999999999999997,-0.7999999999999989,2
-1.5999999999999996,-0.7999999999999989,3
-1.4999999999999996,-0.7999999999999989,3
-1.3999999999999995,-0.7999999999999989,3
-1.2999999999999994,-0.7999999999999989,3
-1.1999999999999993,-0.7999999999999989,3
-1.0999999999999992,-0.7999999999999989,3
-0.9999999999999991,-0.7999999999999989,3
-0.899999999999999,-0.7999999999999989,3
-0.7999999999999989,-0.7999999999999989,3
-0.6999999999999988,-0.7999999999999989,3
-0.5999999999999988,-0.7999999999999989,3
-0.49999999999999867,-0.7999999999999989,6
-0.3999999999999986,-0.7999999999999989,6
-0.2999999999999985,-0.7999999999999989,6
-0.1999999999999984,-0.7999999999999989,6
-0.09999999999999831,-0.7999999999999989,6
1.7763568394002505e-15,-0.7999999999999989,6
0.10000000000000187,-0.7999999999999989,6
0.20000000000000195,-0.7999999999999989,6
0.30000000000000204,-0.7999999999999989,6
0.40000000000000213,-0.7999999999999989,6
0.5000000000000022,-0.7999999999999989,6
0.6000000000000023,-0.7999999999999989,6
0.7000000000000024,-0.7999999999999989,6
0.8000000000000025,-0.7999999999999989,6
0.9000000000000026,-0.7999999999999989,6
1.0000000000000027,-0.7999999999999989,6
1.1000000000000028,-0.7999999999999989,6
1.2000000000000028,-0.7999999999999989,6
1.300000000000003,-0.7999999999999989,6
1.400000000000003,-0.7999999999999989,6
1.500000000000003,-0.7999999999999989,6
1.6000000000000032,-0.7999999999999989,6
1.7000000000000033,-0.7999999999999989,6
1.8000000000000034,-0.7999999999999989,6
1.9000000000000035,-0.7999999999999989,6
-2.0,-0.6999999999999988,2
-1.9,-0.6999999999999988,2
-1.7999999999999998,-0.6999999999999988,2
-1.6999999999999997,-0.6999999999999988,2
-1.5999999999999996,-0.6999999999999988,2
-1.4999999999999996,-0.6999999999999988,2
-1.3999999999999995,-0.6999999999999988,2
-1.2999999999999994,-0.6999999999999988,2
-1.1999999999999993,-0.6999999999999988,2
-1.0999999999999992,-0.6999999999999988,2
-0.9999999999999991,-0.6999999999999988,2
-0.899999999999999,-0.6999999999999988,3
-0.7999999999999989,-0.6999999999999988,3
-0.6999999999999988,-0.6999999999999988,3
-0.5999999999999988,-0.6999999999999988,3
-0.49999999999999867,-0.6999999999999988,6
-0.3999999999999986,-0.6999999999999988,6
-0.2999999999999985,-0.6999999999999988,6
-0.1999999999999984,-0.6999999999999988,6
-0.09999999999999831,-0.6999999999999988,6
1.7763568394002505e-15,-0.6999999999999988,6
0.10000000000000187,-0.6999999999999988,6
0.20000000000000195,-0.6999999999999988,6
0.30000000000000204,-0.6999999999999988,6
0.40000000000000213,-0.6999999999999988,6
0.5000000000000022,-0.6999999999999988,6
0.6000000000000023,-0.6999999999999988,6
0.7000000000000024,-0.6999999999999988,6
0.8000000000000025,-0.6999999999999988,6
0.9000000000000026,-0.6999999999999988,6
1.0000000000000027,-0.6999999999999988,6
1.1000000000000028,-0.6999999999999988,6
1.2000000000000028,-0.6999999999999988,6
1.300000000000003,-0.6999999999999988,6
1.400000000000003,-0.6999999999999988,6
1.500000000000003,-0.6999999999999988,6
1.6000000000000032,-0.6999999999999988,6
1.7000000000000033,-0.6999999999999988,6
1.8000000000000034,-0.6999999999999988,6
1.9000000000000035,-0.6999999999999988,6
-2.0,-0.5999999999999988,2
-1.9,-0.5999999999999988,2
-1.7999999999999998,-0.5999999999999988,2
-1.6999999999999997,-0.5999999999999988,2
-1.5999999999999996,-0.5999999999999988,2
-1.4999999999999996,-0.5999999999999988,2
-1.3999999999999995,-0.5999999999999988,2
-1.2999999999999994,-0.5999999999999988,2
-1.1999999999999993,-0.5999999999999988,2
-1.0999999999999992,-0.5999999999999988,2
-0.9999999999999991,-0.5999999999999988,2
-0.899999999999999,-0.5999999999999988,2
-0.7999999999999989,-0.5999999999999988,2
-0.6999999999999988,-0.5999999999999988,3
-0.5999999999999988,-0.5999999999999988,3
-0.49999999999999867,-0.5999999999999988,6
-0.3999999999999986,-0.5999999999999988,6
-0.2999999999999985,-0.5999999999999988,6
-0.1999999999999984,-0.5999999999999988,6
-0.09999999999999831,-0.5999999999999988,6
1.7763568394002505e-15,-0.5999999999999988,6
0.10000000000000187,-0.5999999999999988,6
0.20000000000000195,-0.5999999999999988,6
0.30000000000000204,-0.5999999999999988,6
0.40000000000000213,-0.5999999999999988,6
0.5000000000000022,-0.5999999999999988,6
0.6000000000000023,-0.5999999999999988,6
0.7000000000000024,-0.5999999999999988,6
0.8000000000000025,-0.5999999999999988,6
0.9000000000000026,-0.5999999999999988,6
1.0000000000000027,-0.5999999999999988,6
1.1000000000000028,-0.5999999999999988,6
1.2000000000000028,-0.5999999999999988,6
1.300000000000003,-0.5999999999999988,6
1.400000000000003,-0.5999999999999988,6
1.500000000000003,-0.5999999999999988,6
1.6000000000000032,-0.5999999999999988,6
1.7000000000000033,-0.5999999999999988,6
1.8000000000000034,-0.5999999999999988,6
1.9000000000000035,-0.5999999999999988,6
-2.0,-0.49999999999999867,2
-1.9,-0.49999999999999867,2
-1.7999999999999998,-0.49999999999999867,2
-1.6999999999999997,-0.49999999999999867,2
-1.5999999999999996,-0.49999999999999867,2
-1.4999999999999996,-0.49999999999999867,2
-1.3999999999999995,-0.49999999999999867,2
-1.2999999999999994,-0.49999999999999867,2
-1.1999999999999993,-0.49999999999999867,2
-1.0999999999999992,-0.49999999999999867,2
-0.9999999999999991,-0.49999999999999867,2
-0.899999999999999,-0.49999999999999867,2
-0.7999999999999989,-0.49999999999999867,2
-0.6999999999999988,-0.49999999999999867,2
-0.5999999999999988,-0.49999999999999867,2
-0.49999999999999867,-0.49999999999999867,3
-0.3999999999999986,-0.49999999999999867,6
-0.2999999999999985,-0.49999999999999867,6
-0.1999999999999984,-0.49999999999999867,6
-0.09999999999999831,-0.49999999999999867,6
1.7763568394002505e-15,-0.49999999999999867,6
0.10000000000000187,-0.49999999999999867,6
0.20000000000000195,-0.49999999999999867,6
0.30000000000000204,-0.49999999999999867,6
0.40000000000000213,-0.49999999999999867,6
0.5000000000000022,-0.49999999999999867,6
0.6000000000000023,-0.49999999999999867,6
0.7000000000000024,-0.49999999999999867,6
0.8000000000000025,-0.49999999999999867,6
0.9000000000000026,-0.49999999999999867,6
1.0000000000000027,-0.49999999999999867,6
1.1000000000000028,-0.49999999999999867,6
1.2000000000000028,-0.49999999999999867,6
1.300000000000003,-0.49999999999999867,6
1.400000000000003,-0.49999999999999867,6
1.500000000000003,-0.49999999999999867,6
1.6000000000000032,-0.49999999999999867,6
1.7000000000000033,-0.49999999999999867,6
1.8000000000000034,-0.49999999999999867,6
1.9000000000000035,-0.49999999999999867,6
-2.0,-0.3999999999999986,2
-1.9,-0.3999999999999986,2
-1.7999999999999998,-0.3999999999999986,2
-1.6999999999999997,-0.3999999999999986,2
-1.5999999999999996,-0.3999999999999986,2
-1.4999999999999996,-0.3999999999999986,2
-1.3999999999999995,-0.3999999999999986,2
-1.2999999999999994,-0.3999999999999986,2
-1.1999999999999993,-0.3999999999999986,2
-1.0999999999999992,-0.3999999999999986,2
-0.9999999999999991,-0.3999999999999986,2
-0.899999999999999,-0.3999999999999986,2
-0.7999999999999989,-0.3999999999999986,2
-0.6999999999999988,-0.3999999999999986,2
-0.5999999999999988,-0.3999999999999986,2
-0.49999999999999867,-0.3999999999999986,2
-0.3999999999999986,-0.3999999999999986,0
-0.2999999999999985,-0.3999999999999986,6
-0.1999999999999984,-0.3999999999999986,6
-0.09999999999999831,-0.3999999999999986,6
1.7763568394002505e-15,-0.3999999999999986,6
0.10000000000000187,-0.3999999999999986,6
0.20000000000000195,-0.3999999999999986,6
0.30000000000000204,-0.3999999999999986,6
0.40000000000000213,-0.3999999999999986,6
0.5000000000000022,-0.3999999999999986,6
0.6000000000000023,-0.3999999999999986,6
0.7000000000000024,-0.3999999999999986,6
0.8000000000000025,-0.3999999999999986,6
0.9000000000000026,-0.3999999999999986,6
1.0000000000000027,-0.3999999999999986,6
1.1000000000000028,-0.3999999999999986,6
1.2000000000000028,-0.3999999999999986,6
1.300000000000003,-0.3999999999999986,6
1.400000000000003,-0.3999999999999986,6
1.500000000000003,-0.3999999999999986,6
1.6000000000000032,-0.3999999999999986,6
1.7000000000000033,-0.3999999999999986,6
1.8000000000000034,-0.3999999999999986,6
