x,y,label
0.3684273684210526,1e-05,-1
0.3684273684210526,0.10527263157894737,-1
0.3684273684210526,0.21053526315789475,-1
0.3684273684210526,0.3157978947368421,0
0.3684273684210526,0.4210605263157895,0
0.3684273684210526,0.5263231578947368,0
0.3684273684210526,0.6315857894736842,0
0.3684273684210526,0.7368484210526316,0
0.3684273684210526,0.8421110526315789,0
0.3684273684210526,0.9473736842105263,0
0.3684273684210526,1.0526363157894738,0
0.3684273684210526,1.1578989473684211,0
0.3684273684210526,1.2631615789473685,0
0.3684273684210526,1.3684242105263158,0
0.3684273684210526,1.4736868421052634,0
0.3684273684210526,1.5789494736842107,0
0.3684273684210526,1.684212105263158,0
0.3684273684210526,1.7894747368421053,0
0.3684273684210526,1.8947373684210527,0
0.3684273684210526,2.0,0
0.4210584210526316,1e-05,-1
0.4210584210526316,0.10527263157894737,-1
0.4210584210526316,0.21053526315789475,0
0.4210584210526316,0.3157978947368421,0
0.4210584210526316,0.4210605263157895,0
0.4210584210526316,0.5263231578947368,0
0.4210584210526316,0.6315857894736842,0
0.4210584210526316,0.7368484210526316,0
0.4210584210526316,0.8421110526315789,0
0.4210584210526316,0.9473736842105263,0
0.4210584210526316,1.0526363157894738,0
0.4210584210526316,1.1578989473684211,0
0.4210584210526316,1.2631615789473685,0
0.4210584210526316,1.3684242105263158,0
0.4210584210526316,1.4736868421052634,0
0.4210584210526316,1.5789494736842107,0
0.4210584210526316,1.684212105263158,0
0.4210584210526316,1.7894747368421053,0
0.4210584210526316,1.8947373684210527,0
0.4210584210526316,2.0,0
0.47368947368421055,1e-05,-1
0.47368947368421055,0.10527263157894737,0
0.47368947368421055,0.21053526315789475,0
0.47368947368421055,0.3157978947368421,0
0.47368947368421055,0.4210605263157895,0
0.47368947368421055,0.5263231578947368,0
0.47368947368421055,0.6315857894736842,0
0.47368947368421055,0.7368484210526316,0
0.47368947368421055,0.8421110526315789,0
0.47368947368421055,0.9473736842105263,0
0.47368947368421055,1.0526363157894738,0
0.47368947368421055,1.1578989473684211,0
0.47368947368421055,1.2631615789473685,0
0.47368947368421055,1.3684242105263158,0
0.47368947368421055,1.4736868421052634,0
0.47368947368421055,1.5789494736842107,0
0.47368947368421055,1.684212105263158,0
0.47368947368421055,1.7894747368421053,0
0.47368947368421055,1.8947373684210527,0
0.47368947368421055,2.0,0
0.5263205263157894,1e-05,1
0.5263205263157894,0.10527263157894737,1
0.5263205263157894,0.21053526315789475,0
0.5263205263157894,0.3157978947368421,0
0.5263205263157894,0.4210605263157895,0
0.5263205263157894,0.5263231578947368,0
0.5263205263157894,0.6315857894736842,0
0.5263205263157894,0.7368484210526316,0
0.5263205263157894,0.8421110526315789,0
0.5263205263157894,0.9473736842105263,0
0.5263205263157894,1.0526363157894738,0
0.5263205263157894,1.1578989473684211,0
0.5263205263157894,1.2631615789473685,0
0.5263205263157894,1.3684242105263158,0
0.5263205263157894,1.4736868421052634,0
0.5263205263157894,1.5789494736842107,0
0.5263205263157894,1.684212105263158,0
0.5263205263157894,1.7894747368421053,0
0.5263205263157894,1.8947373684210527,0
0.5263205263157894,2.0,0
0.5789515789473684,1e-05,1
0.5789515789473684,0.10527263157894737,1
0.5789515789473684,0.21053526315789475,0
0.5789515789473684,0.3157978947368421,0
0.5789515789473684,0.4210605263157895,0
0.5789515789473684,0.5263231578947368,0
0.5789515789473684,0.6315857894736842,0
0.5789515789473684,0.7368484210526316,0
0.5789515789473684,0.8421110526315789,0
0.5789515789473684,0.9473736842105263,0
0.5789515789473684,1.0526363157894738,0
0.5789515789473684,1.1578989473684211,0
0.5789515789473684,1.2631615789473685,0
0.5789515789473684,1.3684242105263158,0
0.5789515789473684,1.4736868421052634,0
0.5789515789473684,1.5789494736842107,0
0.5789515789473684,1.684212105263158,0
0.5789515789473684,1.7894747368421053,0
0.5789515789473684,1.8947373684210527,0
0.5789515789473684,2.0,0
0.6315826315789473,1e-05,1
0.6315826315789473,0.10527263157894737,1
0.6315826315789473,0.21053526315789475,1
0.6315826315789473,0.3157978947368421,0
0.6315826315789473,0.4210605263157895,0
0.6315826315789473,0.5263231578947368,0
0.6315826315789473,0.6315857894736842,0
0.6315826315789473,0.7368484210526316,0
0.6315826315789473,0.8421110526315789,0
0.6315826315789473,0.9473736842105263,0
0.6315826315789473,1.0526363157894738,0
0.6315826315789473,1.1578989473684211,0
0.6315826315789473,1.2631615789473685,0
0.6315826315789473,1.3684242105263158,0
0.6315826315789473,1.4736868421052634,0
0.6315826315789473,1.5789494736842107,0
0.6315826315789473,1.684212105263158,0
0.6315826315789473,1.7894747368421053,0
0.6315826315789473,1.8947373684210527,0
0.6315826315789473,2.0,0
0.6842136842105263,1e-05,1
0.6842136842105263,0.10527263157894737,1
0.6842136842105263,0.21053526315789475,1
0.6842136842105263,0.3157978947368421,1
0.6842136842105263,0.4210605263157895,0
0.6842136842105263,0.5263231578947368,0
0.6842136842105263,0.6315857894736842,0
0.6842136842105263,0.7368484210526316,0
0.6842136842105263,0.8421110526315789,0
0.6842136842105263,0.9473736842105263,0
0.6842136842105263,1.0526363157894738,0
0.6842136842105263,1.1578989473684211,0
0.6842136842105263,1.2631615789473685,0
0.6842136842105263,1.3684242105263158,0
0.6842136842105263,1.4736868421052634,0
0.6842136842105263,1.5789494736842107,0
0.6842136842105263,1.684212105263158,0
0.6842136842105263,1.7894747368421053,0
0.6842136842105263,1.8947373684210527,0
0.6842136842105263,2.0,0
0.7368447368421052,1e-05,1
0.7368447368421052,0.10527263157894737,1
0.7368447368421052,0.21053526315789475,1
0.7368447368421052,0.3157978947368421,1
0.7368447368421052,0.4210605263157895,0
0.7368447368421052,0.5263231578947368,0
0.7368447368421052,0.6315857894736842,0
0.7368447368421052,0.7368484210526316,0
0.7368447368421052,0.8421110526315789,0
0.7368447368421052,0.9473736842105263,0
0.7368447368421052,1.0526363157894738,0
0.7368447368421052,1.1578989473684211,0
0.7368447368421052,1.2631615789473685,0
0.7368447368421052,1.3684242105263158,0
0.7368447368421052,1.4736868421052634,0
0.7368447368421052,1.5789494736842107,0
0.7368447368421052,1.684212105263158,0
0.7368447368421052,1.7894747368421053,0
0.7368447368421052,1.8947373684210527,0
0.7368447368421052,2.0,0
0.7894757894736841,1e-05,1
0.7894757894736841,0.10527263157894737,1
0.7894757894736841,0.21053526315789475,1
0.7894757894736841,0.3157978947368421,1
0.7894757894736841,0.4210605263157895,1
0.7894757894736841,0.5263231578947368,0
0.7894757894736841,0.6315857894736842,0
0.7894757894736841,0.7368484210526316,0
0.7894757894736841,0.8421110526315789,0
0.7894757894736841,0.9473736842105263,0
0.7894757894736841,1.0526363157894738,0
0.7894757894736841,1.1578989473684211,0
0.7894757894736841,1.2631615789473685,0
0.7894757894736841,1.3684242105263158,0
0.7894757894736841,1.4736868421052634,0
0.7894757894736841,1.5789494736842107,0
0.7894757894736841,1.684212105263158,0
0.7894757894736841,1.7894747368421053,0
0.7894757894736841,1.8947373684210527,0
0.7894757894736841,2.0,0
0.8421068421052631,1e-05,1
0.8421068421052631,0.10527263157894737,1
0.8421068421052631,0.21053526315789475,1
0.8421068421052631,0.3157978947368421,1
0.8421068421052631,0.4210605263157895,1
0.8421068421052631,0.5263231578947368,1
0.8421068421052631,0.6315857894736842,0
0.8421068421052631,0.7368484210526316,0
0.8421068421052631,0.8421110526315789,0
0.8421068421052631,0.9473736842105263,0
0.8421068421052631,1.0526363157894738,0
0.8421068421052631,1.1578989473684211,0
0.8421068421052631,1.2631615789473685,0
0.8421068421052631,1.3684242105263158,0
0.8421068421052631,1.4736868421052634,0
0.8421068421052631,1.5789494736842107,0
0.8421068421052631,1.684212105263158,0
0.8421068421052631,1.7894747368421053,0
0.8421068421052631,1.8947373684210527,0
0.8421068421052631,2.0,0
0.8947378947368421,1e-05,1
0.8947378947368421,0.10527263157894737,1
0.8947378947368421,0.21053526315789475,1
0.8947378947368421,0.3157978947368421,1
0.8947378947368421,0.4210605263157895,1
0.8947378947368421,0.5263231578947368,1
0.8947378947368421,0.6315857894736842,0
0.8947378947368421,0.7368484210526316,0
0.8947378947368421,0.8421110526315789,0
0.8947378947368421,0.9473736842105263,0
0.8947378947368421,1.0526363157894738,0
0.8947378947368421,1.1578989473684211,0
0.8947378947368421,1.2631615789473685,0
0.8947378947368421,1.3684242105263158,0
0.8947378947368421,1.4736868421052634,0
0.8947378947368421,1.5789494736842107,0
0.8947378947368421,1.684212105263158,0
0.8947378947368421,1.7894747368421053,0
0.8947378947368421,1.8947373684210527,0
0.8947378947368421,2.0,0
0.947368947368421,1e-05,1
0.947368947368421,0.10527263157894737,1
0.947368947368421,0.21053526315789475,1
0.947368947368421,0.3157978947368421,1
0.947368947368421,0.4210605263157895,1
0.947368947368421,0.5263231578947368,1
0.947368947368421,0.6315857894736842,1
0.947368947368421,0.7368484210526316,0
0.947368947368421,0.8421110526315789,0
0.947368947368421,0.9473736842105263,0
0.947368947368421,1.0526363157894738,0
0.947368947368421,1.1578989473684211,0
0.947368947368421,1.2631615789473685,0
0.947368947368421,1.3684242105263158,0
0.947368947368421,1.4736868421052634,0
0.947368947368421,1.5789494736842107,0
0.947368947368421,1.684212105263158,0
0.947368947368421,1.7894747368421053,0
0.947368947368421,1.8947373684210527,0
0.947368947368421,2.0,0
1.0,1e-05,1
1.0,0.10527263157894737,1
1.0,0.21053526315789475,1
1.0,0.3157978947368421,1
1.0,0.4210605263157895,1
1.0,0.5263231578947368,1
1.0,0.6315857894736842,1
1.0,0.7368484210526316,0
1.0,0.8421110526315789,0
1.0,0.9473736842105263,0
1.0,1.0526363157894738,0
1.0,1.1578989473684211,0
1.0,1.2631615789473685,0
1.0,1.3684242105263158,0
1.0,1.4736868421052634,0
1.0,1.5789494736842107,0
1.0,1.684212105263158,0
1.0,1.7894747368421053,0
1.0,1.8947373684210527,0
1.0,2.0,0
